"URL","Versions","Traffic rank","IP country","IP region","Language","Email address","Email address (verified)","Email address (safe)","Phone number","Skype","WhatsApp","Twitter","Facebook","Instagram","GitHub","TikTok","YouTube","Pinterest","LinkedIn","Owler","Title","Description","Copyright","Copyright year","Responsive","schema.org types","Cert organisation","Cert country","Cert state","Cert locality","Cert issuer","Cert protocol","Cert expiry","SPF record","DMARC record","SSL/TLS enabled","Google Analytics","Google AdSense","Medianet","Facebook","Optimizely","Company name","Inferred company name","Industry","About","Locations","Company size","Company type","Company founded","Employees"
"https://www.g2.com","","90607","US","","ES ; FA ; ar ; ar-EG ; az ; ca ; cs ; cy ; da ; de","outreach@g2.com ; sales@g2.com","outreach@g2.com ; sales@g2.com","","","","","https://www.twitter.com/G2dotcom","https://www.facebook.com/G2dotcom","","","","","","https://www.linkedin.com/company/2641084 ; https://www.linkedin.com/company/g2dotcom","","Business Software and Services Reviews | G2","Compare the best business software and services based on user ratings and social data. Reviews for CRM, ERP, HR, CAD, PDM and Marketing software.","© 2021 G2.com, Inc. All rights reserved","2021","TRUE","Organization","","","","","Sectigo RSA Domain Validation Secure Server CA","TLS 1.3","1641945599","TRUE","TRUE","TRUE","UA-33779862","","","","","G2","G2","Internet","G2.com is the largest and most trusted software marketplace, helping 5.5 million people every month make smarter software decisions based on authentic peer reviews.","Chicago, IL ; 100 S Wacker Dr, Suite 600, Chicago, IL 60606, US ; 343 Sansome St, Level 16, San Francisco, California 94104, US ; Bangalore, Karnataka 560034, IN ; 22 Tudor Street, London, London EC4Y 0AY, GB","201-500 employees","Privately Held","2012",""
"https://forum.ionicframework.com","","89248","US","CA","EN ; EN-US ; ar ; ca ; cs ; cy ; da ; de ; de-DE ; el","","","","","","","","","","","","","","","","Ionic Forum - Build cross-platform mobile apps with HTML, CSS, and JavaScript","Forum for Ionic Framework, Capacitor, and everything cross-platform mobile app development related","","","TRUE","WebSite ; SearchAction","","","","","R3","TLS 1.3","1639267237","TRUE","TRUE","TRUE","","","","","","","FORUM","","","","","","",""
"https://stackify.com","","88566","US","","ALL ; EN ; TH ; ar ; ar-AR ; az ; bg ; bn ; bn-BD ; ca","","","","8666387361 ; 18168885055","","","https://www.twitter.com/Stackify","https://www.facebook.com/policy.php ; https://www.facebook.com/Stackify","","","","https://www.youtube.com/stackify","","https://www.linkedin.com/company/stackify","","Stackify","Stackify offers the only solution that fully integrates application performance monitoring with errors and logs. Easily monitor, detect and resolve application issues.","© 2020 Stackify","2020","TRUE","Organization ; ImageObject ; WebSite ; SearchAction ; EntryPoint","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1654646399","TRUE","FALSE","TRUE","","","","","","","STACKIFY","","","","","","",""
"https://www.flaticon.es","","88274","ES","","ES ; ca ; co ; cy ; de-de ; en ; en-EN ; en-GB ; en-US ; en-gb","","","","","","","https://www.twitter.com/flaticon","https://www.facebook.com/flaticon","https://www.instagram.com/flaticon","","","","https://www.pinterest.com/flaticon","","","Iconos Vectoriales y Stickers gratis - PNG, SVG, EPS, PSD y CSS.","Descarga iconos vectoriales y stickers gratis para tus proyectos. Recursos hechos por y para diseñadores. Formato PNG, SVG, EPS, PSD y CSS.","Copyright © 2010-2021 Freepik Company S.L. Todos los derechos reservados.","2010","TRUE","Organization ; WebSite ; SearchAction","","","","","R3","TLS 1.3","1639651266","","","TRUE","UA-42742855","","","","","","FLATICON","","","","","","",""
"https://strapi.io","","83757","FR","","ES ; SR ; ar ; ar-SA ; ar-tn ; az ; bn ; ca ; cs-CZ ; cy","hi@strapi.io","hi@strapi.io","","","","","https://www.twitter.com/strapijs","https://www.facebook.com/strapijs","https://www.instagram.com/strapijs","https://www.github.com/strapi","","","","https://www.linkedin.com/company/strapi","","Strapi - Open source Node.js Headless CMS 🚀","Strapi is the next-gen headless CMS, open-source, javascript, enabling content-rich experiences to be created, managed and exposed to any digital device.","","","FALSE","Organization ; ImageObject ; WebSite ; WebPage ; ReadAction","","","","","Amazon","TLS 1.3","1656028799","","","TRUE","","","","","","Strapi","STRAPI","Computer Software","🚀 Strapi (strapi.io) is the leading open-source Headless CMS. It gives developers the freedom to use their favorite tools and frameworks while allowing editors to easily manage their content and distribute it anywhere.  Based on Node.JS, it saves days of development time through a beautiful admin panel anyone can use.  Key features:  - Open source: the entire codebase is available on GitHub and is maintained by hundreds of contributors. - Self-hosted: security is crucial for companies. Host your data safely, on your own servers. GDPR compliant. - Customizable: each project requires specific requirements. Easily customize the admin panel as well as the API. - RESTful or GraphQL: Consume the API from any client (React, Vue, Angular), mobile apps or even IoT, using REST or GraphQL. - 100% JavaScript: One language to rule them all. Use JavaScript everywhere: both for your front-end and your Headless CMS. - Extensible by design: Plugins system included. Install auth system, content management, custom plugins and more in seconds.","Paris, France ; 128 rue la Boétie, Paris, France 75008, FR ; San Francisco, California, US","11-50 employees","Privately Held","2016",""
"https://rockcontent.com","","81478","US","","EN ; ES-ES ; English ; ar ; bg-BG ; br ; ca ; cs ; cy ; da","diego@rockcontent.com ; info-na@rockcontent.com ; contato@rockcontent.com ; press@rockcontent.com ; kyle.mead@rockcontent.com","diego@rockcontent.com ; info-na@rockcontent.com ; contato@rockcontent.com ; press@rockcontent.com ; kyle.mead@rockcontent.com","diego@rockcontent.com ; info-na@rockcontent.com ; kyle.mead@rockcontent.com","+1 437-703-9268","","","https://www.twitter.com/rockcontent","https://www.facebook.com/werockcontent","https://www.instagram.com/rockcontent","","","","","https://www.linkedin.com/company/rockcontent","","Rock Content: Content Experiences your audience will love","Rock Content empowers brands to launch the best content experiences using our best in class products and services.","© 2013-2021 Rock Content","2013","TRUE","Organization ; ImageObject ; WebSite ; SearchAction ; EntryPoint","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1654991999","TRUE","TRUE","TRUE","","","","","","Rock Content","ROCK CONTENT","Internet","Rock Content is a global leader in Content Marketing. We help companies plan and execute strategies that are focused on business generation.","Boca Raton, Florida ; 1095 Broken Sound Pkwy NW, Boca Raton, Florida 33487, US ; Paseo de los Virreyes 45, Fracc Puerta de Hierro, Jalisco 45116, MX ; Rua Paraíba, 330, 13º andar, Belo Horizonte, MG 30130917, BR ; 662 King St W, Toronto, Ontario M5V 1M7, CA","201-500 employees","Privately Held","2013",""
"https://chartio.com","","81264","US","WA","DE ; EN ; ar ; ca ; cs ; cy ; da ; da-DK ; de ; de-DE","hello@chartio.com ; support@chartio.com","support@chartio.com ; hello@chartio.com","","","","","https://www.twitter.com/chartio","https://www.facebook.com/chartio","","","","","","https://www.linkedin.com/company/chartio","","Cloud-based data analytics exploration for all | Chartio","Chartio’s cloud-based business intelligence and analytics solution enables everyone to analyze their data from their business applications.","© 2021 Chartio. All rights reserved DocumentationSupportBlogLearnCommunityTerms of ServicePrivacy Policy","2021","TRUE","WebPage ; SpeakableSpecification ; Organization ; ContactPoint ; WebSite","","","","","Amazon","TLS 1.3","1643932799","TRUE","TRUE","TRUE","","","","","","","CHARTIO","","","","","","",""
"https://support.plesk.com","","81215","US","","EN ; ES ; bs-BA ; ca ; cs ; cy ; de ; de-DE ; de-de ; el","","","","+1 855 777 3680 ; +7 495 909 0845 ; +49 221 98256068 ; +81 50-3196-4207 ; +34 932 20 19 68","","","https://www.twitter.com/Plesk","https://www.facebook.com/Plesk","","https://www.github.com/plesk","","","","https://www.linkedin.com/company/plesk","","","","© 2021 Plesk International GmbH. All rights reserved. Plesk and the Plesk logo are trademarks of Plesk International GmbH.","2021","TRUE","","","","","","R3","TLS 1.2","1637365144","","","TRUE","UA-70871042","","","","","","PLESK","","","","","","",""
"https://www.inmotionhosting.com","","79231","CA ; US","","EN ; ar ; ar-SA ; bg-BG ; bn ; ca ; cs ; cy ; cyp-CYP ; da-DK","","","","888-321-4678 ; /8883214678","","","https://www.twitter.com/inmotionhosting","https://www.facebook.com/inmotionhosting","https://www.instagram.com/inmotionhosting","","","https://www.youtube.com/inmotionhosting","","https://www.linkedin.com/company/inmotion-hosting","","Web Hosting: Secure, Fast, & Reliable | InMotion Hosting","Premium web hosting with 24/7/365 customer support, 99.99% uptime, and a risk-free money-back guarantee. Plus website design, domains, and WordPress Hosting.","","","TRUE","WebPage ; Thing ; Organization ; ContactPoint","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1663631999","FALSE","FALSE","TRUE","","","","","2680280519","InMotion Hosting","INMOTION HOSTING","Internet","InMotion Hosting is an industry-leading provider of Shared Hosting, WordPress Hosting, VPS Hosting, Dedicated Servers and Hosted Private Cloud. Our reliable systems and network are state-of-the-art, but one of our secrets to our success is the incredible technical support and customer service provided by our team.   Our team of web hosting experts average 4 years of professional hosting experience and all of our support staff undergoes a rigorous internal training program. No support associate can man our chat, phone or support emails unless they have at least 160 hours of internal training on subjects such as the LAMP stack, email clients, CentOS and everything in between. In addition, our higher tier management team is composed of technology experts who average 10+ years of web hosting expertise.   We strive to keep our associates motivated through training, career advancement opportunities, team outings, free lunches, annual picnics and more – because we know a happy associate is more likely to treat a customer well.  If you live in the greater Los Angeles, CA, Virginia Beach, VA or Denver, CO and are looking to make an awesome career change - whether in sales, marketing, human resources, systems administration or something else, be sure to check out our open positions on our employment blog, inmotionhosting.com/employment/ or follow us on Twitter @inmotionhosting.","Virginia Beach, Virginia ; 555 S Independence Blvd, Virginia Beach, Virginia 23462, US ; 360 N. Pacific Coast Hwy, Suite 1055, El Segundo, CA 90245, US ; 300 Union Blvd, Suite 200, Lakewood, Colorado 80228, US","201-500 employees","Privately Held","2001",""
"https://www.prestashop.com","","76555","FR ; GB","","ar ; bg ; br ; ca ; de ; de-DE ; el ; en ; en-AU ; en-ES","info@prestashop.com ; support@prestashop.com ; thomas.nabord@prestashop.com ; events@prestashop.com ; pub@prestashop.com ; contact@prestashop.com ; admin@prestashop.com","info@prestashop.com ; support@prestashop.com ; thomas.nabord@prestashop.com ; events@prestashop.com ; pub@prestashop.com ; contact@prestashop.com ; admin@prestashop.com","","+44 .2 036.971.999","","","https://www.twitter.com/PrestaShop","https://www.facebook.com/prestashop","https://www.instagram.com/prestashop","","","https://www.youtube.com/prestashop","","https://www.linkedin.com/company/prestashop","","","","© Copyright 2007-2021 PrestaShop. All rights reserved.","2007","TRUE","","PrestaShop","","","Paris","Go Daddy Secure Certificate Authority - G2","TLS 1.2","1663414210","TRUE","TRUE","TRUE","","","","","","PrestaShop","PrestaShop","Internet","PrestaShop was founded in 2007 with a mission to provide world-class e-commerce software through open source innovation. Today more than 300,000 e-commerce stores run on PrestaShop technology. The company provides software that enables users to have an online store at the lowest cost possible. The PrestaShop open source community includes 1,000,000 merchants, developers and web agencies from around the world.   PrestaShop is the proud 2014 winner of two CMS Critic Awards for Best eCommerce Solution for SMBs, and Best eCommerce Solution for the Enterprise.   The company has offices in the US and France, and is funded by Serena Capital, XAnge Private Equity and Seventure Partners.    For more information, please visit: www.prestashop.com","Paris, Île-de-France ; 4, Rue Jules Lefebvre, Paris, Île-de-France 75009, FR","51-200 employees","Privately Held","2007",""
"https://www.ionos.es","","74986","ES","","ES ; ca ; ca-es ; cy ; da ; de ; en ; en-GB ; en-US ; en-en","soporte@ionos.es","","","","","","","","https://www.instagram.com/ionos_esp","","","","","","","IONOS de 1&1 » E-mail, dominios y páginas web","IONOS » La marca de 1&1 para dominios, hosting y páginas web. El proveeder de hosting más grande de Europa y especialista en soluciones de cloud.","2001-2021 1&1 IONOS España S.L.U.","2001","TRUE","Organization ; ContactPoint","1&1 IONOS ESPAÃA SL","","","ALCOBENDAS","GeoTrust RSA CA 2018","TLS 1.2","1663027199","","","TRUE","","","","","","","1&1 IONOS ESPAÃA SL","","","","","","",""
"https://clutch.co","","74032","US","","ZXX ; ar ; bn ; ca ; cy ; de ; de-CH ; el ; en ; en-AU","","","","","","","https://www.twitter.com/clutch_co","https://www.facebook.com/clutch.co","https://www.instagram.com/clutchco_official","","","","","https://www.linkedin.com/company/clutch-co","","Clutch - B2B Ratings & Reviews","Ratings and reviews of leading IT, marketing, and business services companies. Clutch is your data-driven field guide for B2B buying and hiring decisions.","© 2021 Clutch","2021","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1639612799","TRUE","FALSE","TRUE","UA-2814589","","","","","Clutch.co","CLUTCH","Online Media","Clutch (https://clutch.co) is the leading ratings and reviews platform for IT, Marketing and Business service providers. Each month, over half a million buyers and sellers of services use the Clutch platform and the user base is growing over 50% a year. Clutch has been recognized by Inc Magazine as one of the 500 fastest growing companies in the United States and has been listed as a top 50 startup by LinkedIn.","Washington, District of Columbia ; 1146 19th Street NW Suite 400, Washington, District of Columbia 20036, US ; 1146 19th St NW, Washington, DC 20036, US","51-200 employees","Privately Held","2013",""
"https://www.vecteezy.com","","72651","US","","Fa ; ar ; bg ; bg-BG ; ca ; cs ; cy ; da ; de ; de-DE","","","","1-888-473-8050","","","https://www.twitter.com/Vecteezy","https://www.facebook.com/vecteezy","https://www.instagram.com/vecteezy","","","","https://www.pinterest.com/vecteezy","https://www.linkedin.com/company/eezy.com ; https://www.linkedin.com/company/vecteezy","","Download Free Vector Art, Stock Photos & Stock Video Footage","Explore royalty-free vectors, clipart graphics, icons, stock photos, stock videos, backgrounds, patterns, banners, and designs from artists around the world!","© 2021 Eezy Inc. All rights reserved","2021","TRUE","WebSite ; SearchAction ; Organization","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1654905599","TRUE","TRUE","TRUE","UA-1204257","","","","","Vecteezy","VECTEEZY","Graphic Design","Millions of high quality photos & vectors created by the world's most talented creative community.","Bowling Green ; Bowling Green, US","51-200 employees","Privately Held","2007",""
"https://pusher.com","","71983","US ; GB","VA","ID ; ar ; ca ; cy ; da ; de ; de-DE ; el ; en ; en-AU","","","","","","","https://www.twitter.com/pusher","https://www.facebook.com/policy.php","","https://www.github.com/pusher","","","","https://www.linkedin.com/company/pusher-app","","Pusher | Leader In Realtime Technologies","Simple, scalable and reliable. Hosted realtime APIs loved by developers and trusted by giants. Build live dashboards, notifications, geotracking, chat and more.","© 2021 Pusher Ltd. All rights reserved.","2021","TRUE","","","","","","Gandi Standard SSL CA 2","TLS 1.2","1650585599","TRUE","TRUE","TRUE","","","","","","","PUSHER","","","","","","",""
"https://www.gatsbyjs.com","","70915","US","","BR_PT ; EN ; ID ; ar ; bg ; bn ; cy ; de ; de-DE ; el","","","","","","","https://www.twitter.com/gatsbyjs","","https://www.instagram.com/gatsbyjs","https://www.github.com/gatsbyjs","","https://www.youtube.com/gatsbyjs","","https://www.linkedin.com/company/gatsbyjs","","Fastest Static-Site Generation Web Framework | Gatsby","Gatsby provides development teams an open source frontend framework for creating rich, optimized websites and a cloud platform for delivering them on a blazing fast edge network.",".inline-gatsby-image-wrapper,.inline-gatsby-image-wrapper span{display:inline-block}@font-face{font-display:swap;font-family:Futura PT;font-style:italic;font-weight:400;src:url(/static/ftn46-webfont-bb517549e19f4be642b3bf38c59c8a1e.woff2) format(""wof","","TRUE","","","","","","R3","TLS 1.2","1637766470","","","TRUE","","","","","","Gatsby","STATIC","Computer Software","GatsbyJS was born in May 2015 as a simple way to build a website or an app with React. Over the last several years, tens of thousands of developers have used Gatsby to build apps and websites from blogs and portfolio pages to company homepages and e-commerce applications.  In early 2018, GatsbyJS core contributors, including creator & lead maintainer Kyle Mathews, formed Gatsby Inc to help website development teams build CMS-powered websites and apps with modern tooling.","Berkeley, California ; Berkeley, California 94704, US","51-200 employees","Privately Held","2017",""
"https://app.kajabi.com","","70912","US","","ar ; de ; de-DE ; de-de ; en ; en-GB ; en-MY ; en-PH ; en-US ; en-ca","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1642809599","TRUE","TRUE","TRUE","","","","","","","APP.KAJABI","","","","","","",""
"https://www.ionos.com","","68271","US","PA","; ar ; ar-aa ; ar-ae ; bn ; ca ; cs ; cy ; da ; de","","","","14842545555 ; 1-484-254-5555 ; 2674817982","","","","","https://www.instagram.com/ionos_usa","","","","","","","IONOS by 1&1 » Hosting Provider | Websites. Domains. Server.","IONOS » The brand by 1&1 for websites, domains, server and more — Your leading web host and partner in specialist cloud solutions.","2001-2021 IONOS Inc.","2001","TRUE","Organization ; ContactPoint","IONOS Inc.","","","Chesterbrook","GeoTrust RSA CA 2018","TLS 1.2","1665187199","TRUE","TRUE","TRUE","","","","","","","IONOS Inc.","","","","","","",""
"https://metamask.io","","66391","US","","ar ; bg ; bn ; bs ; ca ; ca-ES ; cs-CZ ; cy ; de ; de-DE","","","","","","","https://www.twitter.com/metamask","","","","","","","","","MetaMask - A crypto wallet & gateway to blockchain apps","A crypto wallet & gateway to blockchain apps","©2021 MetaMask • A ConsenSys Formation","2021","TRUE","","","","","","R3","TLS 1.3","1637641534","TRUE","TRUE","TRUE","UA-37075177","","","","","","METAMASK","","","","","","",""
"https://app.getflywheel.com","","62523","US","","ca ; da-DK ; de-AT ; de-de ; el ; en ; en-AU ; en-GB ; en-US ; en-au","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1658015999","TRUE","TRUE","TRUE","","","","","","","APP.GETFLYWHEEL","","","","","","",""
"https://coinlist.co","","61728","CA ; US","OR","'tr' ; ar ; bn ; ca ; cy ; da ; de ; en ; en-AU ; en-EG","team@coinlist.co","team@coinlist.co","","","","","","","","","","","","https://www.linkedin.com/company/coinlist","","","","","","TRUE","","","","","","Amazon","TLS 1.2","1665100799","TRUE","TRUE","TRUE","","","","","","CoinList","QUEUE.COINLIST","Computer Software","CoinList's mission is to accelerate the advancement of blockchain technology. We do this by finding the best emerging blockchain projects and helping them succeed.   We have become the global leader in new token issuance, helping blue chip projects like Filecoin, Solana, Celo, Algorand, Dapper, and others connect with hundreds of thousands of new token holders. And we now support the full lifecycle of crypto investment, from token sales through token distribution, trading, lending, and crypto-specific services such as staking and access to decentralized-finance opportunities.   CoinList users trade and store Bitcoin, Ether, and many other popular crypto assets through our full-service exchange, CoinList Pro, mobile apps and CoinList.co, while also getting access to the best new tokens before they list on other exchanges. Our customers include validators, miners, founders, CEOs, crypto funds, bitcoin OGs, as well as a broad array of crypto enthusiasts.   Unlike other centralized crypto finance platforms, we're not here to just build a bank or a brokerage. We're building the platform for people who are passionate about moving crypto forward.","San Francisco, CA ; San Francisco, CA 94133, US","11-50 employees","Privately Held","2017",""
"https://app.holded.com","","60645","US","","ES ; ca ; ca-ES ; cy ; da ; en ; en-AU ; en-GB ; en-US ; en-us","","","","","","","","","","","","","","","","Login · Holded","Login · Holded","","","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1654300799","TRUE","TRUE","TRUE","","","","","","","HOLDED","","","","","","",""
"https://haniwaman.com","","60397","JP","27","EN ; ca ; en ; en-US ; en-us ; hu ; ja ; ja-JP ; ja-jp ; jp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://razorpay.com","","59750","IN","","EN ; ca ; cy ; da ; en ; en-GB ; en-IL ; en-IN ; en-PK ; en-US","contact@razorpay.com","contact@razorpay.com","","","","","https://www.twitter.com/razorpay","https://www.facebook.com/Razorpay ; https://www.facebook.com/razorpay","https://www.instagram.com/razorpay","https://www.github.com/razorpay","","","","https://www.linkedin.com/company/razorpay","","Razorpay - Best Payment Gateway for Online Payments - India","Payment Gateway for India: Start Accepting Payments Instantly with Razorpay's Free Payment Gateway. Supports Netbanking, Credit, Debit Cards, UPI etc. Razorpay allows businesses to accept, process and disburse payments with ease.","","","TRUE","Organization ; PostalAddress","","","","","Amazon","TLS 1.3","1649289599","TRUE","TRUE","FALSE","UA-53341507","","","","","Razorpay","RAZORPAY","Computer Software","Power your finance, grow your business. Razorpay is India’s first full-stack financial solutions company. We are on a mission to enhance the payment experience of over 300 million end consumers. And in doing so, we aim to enable Indian businesses - big and small - accept payments digitally with minimal effort and maximum ease.   Razorpay has grown from being a payment gateway provider to a solutions-driven organization boasting of an extensive products suite to accept and disburse payments as well as raise capital and park money. In a nutshell, we fit into every nook and corner where your business touches money.   #OutgrowOrdinary We identify ourselves as disruptors in the digital payments space and our vision is to power the financial ecosystem for other disruptors. Like attracts like and Razorpay actively looks to partner with established companies and startups that have either broken the glass ceiling in their industry or are set to.   The Razorpay Product Suite today comprises verticals, along with Payment Gateway, like Payment Links, Payment Pages, Subscriptions, Smart Collect, Route, Razorpay Capital, RazorpayX, Payroll and Thirdwatch.  Razorpay was started in 2014 by two IIT Roorkee alumni, Harshil Mathur and Shashank Kumar. Just a short few years later, Razorpay has evolved into a 800-odd strong organization with some of the best talents in the country helping some of the best companies manage their money movement seamlessly.  Certified cool We are a bunch of spirited, ambitious and fun folks. And no, we’re not saying this ourselves--leading institutions have recognized Razorpay for the high trust and high-performance culture that we maintain.   Our strength lies in the people we are and we go to great lengths to nurture a family of coders, designers, sellers, marketers, analysts, writers, runners, photographers, gamers, tinkerers, and above all, people who are dreamers and doers at the same time. Be a part of our exciting journey.","Bangalore, Karnataka ; 1st Floor, SJR Cyber, 22 Laskar Hosur Road, Adugodi, Bangalore, Karnataka 560030, IN","1,001-5,000 employees","Privately Held","2014","Gowtham Jayaram -- Senior Director at Razorpay ; Pradeep Shekhawat -- ; Sangeeta Narayan -- ; Venkatesan Vaidhyanathan -- Technology"
"https://www.ionos.fr","","58843","FR","","""""fr-FR"""" ; EN ; FR ; ar ; ca ; en ; en-FR ; en-GB ; en-US ; en-us","","","","0970808911","","","","","https://www.instagram.com/ionos_fr","","","","","","","IONOS by 1&1 | Hébergeur Web » Domaines, mails et sites Web","IONOS vous propose différentes formules d'hébergement Web, des boites mails aux sites Internet ou l'utilisation de serveur, profitez d'une offre complète.","2001-2021 IONOS SARL","2001","TRUE","Organization ; ContactPoint","1 & 1 IONOS SARL","","","Sarreguemines","GeoTrust RSA CA 2018","TLS 1.2","1663027199","","","TRUE","","","","","","","1 & 1 IONOS SARL","","","","","","",""
"https://app.pandadoc.com","","58304","US","","ar ; bg ; ca ; cy ; da ; da-DK ; de ; de-CH ; de-DE ; de-de","","","","","","","","","","","","","","","","","","","","","","","","","","GlobalSign Atlas R3 DV TLS CA 2020","TLS 1.3","1638415431","TRUE","FALSE","TRUE","","","","","","","","","","","","","",""
"https://app.senuto.com","","58112","FR","","PL ; bg ; ca ; co ; cs ; cy ; da ; de ; de-DE ; en","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","R3","TLS 1.2","1637089305","TRUE","FALSE","TRUE","","","","","","","APP.SENUTO","","","","","","",""
"https://www.surveymonkey.com","","57588","US","","ar ; ar-ly ; da ; de ; de-DE ; el ; en ; en-AU ; en-GB ; en-IN","","","","","","","https://www.twitter.com/SurveyMonkey","https://www.facebook.com/surveymonkey","https://www.instagram.com/surveymonkey","","","https://www.youtube.com/surveymonkey","","https://www.linkedin.com/company/surveymonkey ; https://www.linkedin.com/company/ordyx","","SurveyMonkey: The World’s Most Popular Free Online Survey Tool","Use SurveyMonkey to drive your business forward by using our free online survey tool to capture the voices and opinions of the people who matter most to you.","Copyright © 1999-2021 Momentive","2021","TRUE","Corporation","","","","","Amazon","TLS 1.3","1653177599","","","TRUE","","","","","","Ordyx POS","SURVEY MONKEY","Hospitality","Ordyx is the latest state of the art Point of Sale (POS) service for today's restaurants and bars. Using the most advanced technologies, Ordyx is able to provide you with an ongoing, reliable service you can count on.  Ordyx focuses on working with you as your partner. Listening to your needs and studying the latest market trends in order to provide you with an ever-growing set of features to help you succeed.    Contact us at information@ordyx.com to schedule a personalized Ordyx demo.","Deerfield Beach, Florida ; 1191 E Newport Center Dr, PH G, Deerfield Beach, Florida 33442, US","11-50 employees","Privately Held","2002",""
"https://app.lojaintegrada.com.br","","57352","BR","","az ; ca ; da ; en ; en-US ; fr ; gl ; hu ; mt ; notranslate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.liquidweb.com","","57201","US","","Farsi ; ar ; ar-eg ; bg ; bg-BG ; bn ; ca ; cy ; de ; de-DE","","","","8005804985 ; 18005804985 ; +15173220434","","","","","","","","","","https://www.linkedin.com/company/liquid-web","","","","","","TRUE","","","","","","Amazon","TLS 1.3","1649375999","","","TRUE","","","","","","Liquid Web","LIQUIDWEB","Internet","Liquid Web delivers reliable, highly-available, secure, and hassle-free hosting fueled by our Heroic Support®. We provide managed hosting products and services to over 45,000+ customers, spanning 150 countries. Our privately-owned, global data centers include our on-site 24/7/365 Heroic Support available via email, telephone, and chat.  We aim to put the human back into hosting - and our casual, inclusive, and fun culture reflects that. We’re always hiring. Apply now! https://www.liquidweb.com/about/jobs/","Lansing, mi ; 2703 Ena Drive, Lansing, mi 48917, US ; 4210 Creyts, Lansing, Michigan 48917, US","501-1,000 employees","Privately Held","1997",""
"https://biz.moneyforward.com","","56059","JP","","JA ; ca ; cy ; en ; en-GB ; en-JP ; en-US ; en-us ; fr ; hu","","","","","","","https://www.twitter.com/moneyforward","https://www.facebook.com/moneyforward.jp","","","","","","","","バックオフィスから経営を強くする「マネーフォワード クラウド」","Money Forward クラウドなら1か月無料でお試しいただけます。バックオフィスに関する様々なデータを連携し、業務を自動化。経理や人事労務における面倒な作業を効率化します。","","","TRUE","WebSite ; Organization ; PostalAddress ; WebPage ; BreadcrumbList","","","","","Sectigo RSA Domain Validation Secure Server CA","TLS 1.2","1647820799","FALSE","FALSE","TRUE","","","","","","","MONEYFORWARD","","","","","","",""
"https://app.factorialhr.com","","55400","US","WA","ES ; ar ; ar-EG ; bg ; ca ; ca-ES ; ca_ES ; cy ; da ; de","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","Amazon","TLS 1.3","1656806399","TRUE","TRUE","TRUE","","","","","","","CHROMEWEBDATA","","","","","","",""
"https://apply.workable.com","","54548","US","","EN-US ; ar ; ar-ae ; az ; bg ; bn ; ca ; da ; de ; de-DE","","","","","","","","","","","","","","https://www.linkedin.com/company/equip-behavioral-health","","","","","","FALSE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1656806399","","","FALSE","","","","","","Equip","CHROMEWEBDATA","Mental Health Care","Equip gives families lasting recovery from eating disorders through dedicated virtual care teams and gold-standard treatment delivered at home.","San Diego, California ; San Diego, California 92011, US","51-200 employees","Privately Held","2019",""
"https://getflywheel.com","","52343","US","","EN ; ar ; bg ; bg-BG ; ca ; cy ; da-DK ; de ; de-DE ; el-GR","sales@getflywheel.com ; hello@getflywheel.com ; help@getflywheel.com ; referrals@getflywheel.com ; partners@getflywheel.com ; marketing@getflywheel.com","help@getflywheel.com ; sales@getflywheel.com ; referrals@getflywheel.com ; partners@getflywheel.com ; marketing@getflywheel.com ; hello@getflywheel.com","","402-235-6105","","","https://www.twitter.com/heyflywheel","https://www.facebook.com/heyflywheel","https://www.instagram.com/heyflywheel","","","","","https://www.linkedin.com/company/heyflywheel","","Flywheel | Managed WordPress Hosting for Designers and Agencies","Flywheel is managed WordPress hosting built for designers and creative agencies. Build, scale, and manage hundreds of WordPress sites with ease on Flywheel.","© 2013–2021 WPEngine, Inc. All rights reserved.","2013","TRUE","","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1658015999","TRUE","TRUE","TRUE","","","","","","Flywheel","GETFLYWHEEL","Computer Software","Flywheel helps creatives do their best work through a series of well-designed products and resources, including its namesake product, a delightful Wordpress hosting platform, and Local by Flywheel, a fuss-free local development application. From small agencies to giant clients, Flywheel products have helped over 100,000 people scale their business on the WordPress platform.","Omaha, Nebraska ; 1405 Harney ST., 201, Omaha, Nebraska 68102, US","51-200 employees","Privately Held","2012",""
